Date,Close
2021-10-03,48199.953125
2021-10-04,49112.902344
2021-10-05,51514.8125
2021-10-06,55361.449219
2021-10-07,53805.984375
2021-10-08,53967.847656
2021-10-09,54968.222656
2021-10-10,54771.578125
2021-10-11,57484.789063
2021-10-12,56041.058594
2021-10-13,57401.097656
2021-10-14,57321.523438
2021-10-15,61593.949219
2021-10-16,60892.179688
2021-10-17,61553.617188
2021-10-18,62026.078125
2021-10-19,64261.992188
2021-10-20,65992.835938
2021-10-21,62210.171875
2021-10-22,60692.265625
2021-10-23,61393.617188
2021-10-24,60930.835938
2021-10-25,63039.824219
2021-10-26,60363.792969
2021-10-27,58482.386719
2021-10-28,60622.136719
2021-10-29,62227.964844
2021-10-30,61888.832031
2021-10-31,61318.957031
2021-11-01,61004.40625
2021-11-02,63226.402344
2021-11-03,62970.046875
2021-11-04,61452.230469
2021-11-05,61125.675781
2021-11-06,61527.480469
2021-11-07,63326.988281
2021-11-08,67566.828125
2021-11-09,66971.828125
2021-11-10,64995.230469
2021-11-11,64949.960938
2021-11-12,64155.941406
2021-11-13,64469.527344
2021-11-14,65466.839844
2021-11-15,63557.871094
2021-11-16,60161.246094
2021-11-17,60368.011719
2021-11-18,56942.136719
2021-11-19,58119.578125
2021-11-20,59697.195313
2021-11-21,58730.476563
2021-11-22,56289.289063
2021-11-23,57569.074219
2021-11-24,56280.425781
2021-11-25,57274.679688
2021-11-26,53569.765625
2021-11-27,54815.078125
2021-11-28,57248.457031
2021-11-29,57806.566406
2021-11-30,57005.425781
2021-12-01,57229.828125
2021-12-02,56477.816406
2021-12-03,53598.246094
2021-12-04,49200.703125
2021-12-05,49368.847656
2021-12-06,50582.625
2021-12-07,50700.085938
2021-12-08,50504.796875
2021-12-09,47672.121094
2021-12-10,47243.304688
2021-12-11,49362.507813
2021-12-12,50098.335938
2021-12-13,46737.480469
2021-12-14,46612.632813
2021-12-15,48896.722656
2021-12-16,47665.425781
2021-12-17,46202.144531
2021-12-18,46848.777344
2021-12-19,46707.015625
2021-12-20,46880.277344
2021-12-21,48936.613281
2021-12-22,48628.511719
2021-12-23,50784.539063
2021-12-24,50822.195313
2021-12-25,50429.859375
2021-12-26,50809.515625
2021-12-27,50640.417969
2021-12-28,47588.855469
2021-12-29,46444.710938
2021-12-30,47178.125
2021-12-31,46306.445313
2022-01-01,47686.8125
2022-01-02,47345.21875
2022-01-03,46458.117188
2022-01-04,45897.574219
2022-01-05,43569.003906
2022-01-06,43160.929688
2022-01-07,41557.902344
2022-01-08,41733.941406
2022-01-09,41911.601563
2022-01-10,41821.261719
2022-01-11,42735.855469
2022-01-12,43949.101563
2022-01-13,42591.570313
2022-01-14,43099.699219
2022-01-15,43177.398438
2022-01-16,43113.878906
2022-01-17,42250.550781
2022-01-18,42375.632813
2022-01-19,41744.328125
2022-01-20,40680.417969
2022-01-21,36457.316406
2022-01-22,35030.25
2022-01-23,36276.804688
2022-01-24,36654.328125
2022-01-25,36954.003906
2022-01-26,36852.121094
2022-01-27,37138.234375
2022-01-28,37784.332031
2022-01-29,38138.179688
2022-01-30,37917.601563
2022-01-31,38483.125
2022-02-01,38743.273438
2022-02-02,36952.984375
2022-02-03,37154.601563
2022-02-04,41500.875
2022-02-05,41441.164063
2022-02-06,42412.433594
2022-02-07,43840.285156
2022-02-08,44118.445313
2022-02-09,44338.796875
2022-02-10,43565.113281
2022-02-11,42407.9375
2022-02-12,42244.46875
2022-02-13,42197.515625
2022-02-14,42586.917969
2022-02-15,44575.203125
2022-02-16,43961.859375
2022-02-17,40538.011719
2022-02-18,40030.976563
2022-02-19,40122.15625
2022-02-20,38431.378906
2022-02-21,37075.28125
2022-02-22,38286.027344
2022-02-23,37296.570313
2022-02-24,38332.609375
2022-02-25,39214.21875
2022-02-26,39105.148438
2022-02-27,37709.785156
2022-02-28,43193.234375
2022-03-01,44354.636719
2022-03-02,43924.117188
2022-03-03,42451.789063
2022-03-04,39137.605469
2022-03-05,39400.585938
2022-03-06,38419.984375
2022-03-07,38062.039063
2022-03-08,38737.269531
2022-03-09,41982.925781
2022-03-10,39437.460938
2022-03-11,38794.972656
2022-03-12,38904.011719
2022-03-13,37849.664063
2022-03-14,39666.753906
2022-03-15,39338.785156
2022-03-16,41143.929688
2022-03-17,40951.378906
2022-03-18,41801.15625
2022-03-19,42190.652344
2022-03-20,41247.824219
2022-03-21,41077.996094
2022-03-22,42358.808594
2022-03-23,42892.957031
2022-03-24,43960.933594
2022-03-25,44348.730469
2022-03-26,44500.828125
2022-03-27,46820.492188
2022-03-28,47128.003906
2022-03-29,47465.730469
2022-03-30,47062.664063
2022-03-31,45538.675781
2022-04-01,46281.644531
2022-04-02,45868.949219
2022-04-03,46453.566406
2022-04-04,46622.675781
2022-04-05,45555.992188
2022-04-06,43206.738281
2022-04-07,43503.847656
2022-04-08,42287.664063
2022-04-09,42782.136719
2022-04-10,42207.671875
2022-04-11,39521.902344
2022-04-12,40127.183594
2022-04-13,41166.730469
2022-04-14,39935.515625
2022-04-15,40553.464844
2022-04-16,40424.484375
2022-04-17,39716.953125
2022-04-18,40826.214844
2022-04-19,41502.75
2022-04-20,41374.378906
2022-04-21,40527.363281
2022-04-22,39740.320313
2022-04-23,39486.730469
2022-04-24,39469.292969
2022-04-25,40458.308594
2022-04-26,38117.460938
2022-04-27,39241.121094
2022-04-28,39773.828125
2022-04-29,38609.824219
2022-04-30,37714.875
2022-05-01,38469.09375
2022-05-02,38529.328125
2022-05-03,37750.453125
2022-05-04,39698.371094
2022-05-05,36575.140625
2022-05-06,36040.921875
2022-05-07,35501.953125
2022-05-08,34059.265625
2022-05-09,30296.953125
2022-05-10,31022.90625
2022-05-11,28936.355469
2022-05-12,29047.751953
2022-05-13,29283.103516
2022-05-14,30101.265625
2022-05-15,31305.113281
2022-05-16,29862.917969
2022-05-17,30425.857422
2022-05-18,28720.271484
2022-05-19,30314.333984
2022-05-20,29200.740234
2022-05-21,29432.226563
2022-05-22,30323.722656
2022-05-23,29098.910156
2022-05-24,29655.585938
2022-05-25,29562.361328
2022-05-26,29267.224609
2022-05-27,28627.574219
2022-05-28,28814.900391
2022-05-29,29445.957031
2022-05-30,31726.390625
2022-05-31,31792.310547
2022-06-01,29799.080078
2022-06-02,30467.488281
2022-06-03,29704.390625
2022-06-04,29832.914063
2022-06-05,29906.662109
2022-06-06,31370.671875
2022-06-07,31155.478516
2022-06-08,30214.355469
2022-06-09,30111.998047
2022-06-10,29083.804688
2022-06-11,28360.810547
2022-06-12,26762.648438
2022-06-13,22487.388672
2022-06-14,22206.792969
2022-06-15,22572.839844
2022-06-16,20381.650391
2022-06-17,20471.482422
2022-06-18,19017.642578
2022-06-19,20553.271484
2022-06-20,20599.537109
2022-06-21,20710.597656
2022-06-22,19987.029297
2022-06-23,21085.876953
2022-06-24,21231.65625
2022-06-25,21502.337891
2022-06-26,21027.294922
2022-06-27,20735.478516
2022-06-28,20280.634766
2022-06-29,20104.023438
2022-06-30,19784.726563
2022-07-01,19269.367188
2022-07-02,19242.255859
2022-07-03,19297.076172
2022-07-04,20231.261719
2022-07-05,20190.115234
2022-07-06,20548.246094
2022-07-07,21637.587891
2022-07-08,21731.117188
2022-07-09,21592.207031
2022-07-10,20860.449219
2022-07-11,19970.556641
2022-07-12,19323.914063
2022-07-13,20212.074219
2022-07-14,20569.919922
2022-07-15,20836.328125
2022-07-16,21190.316406
2022-07-17,20779.34375
2022-07-18,22485.689453
2022-07-19,23389.433594
2022-07-20,23231.732422
2022-07-21,23164.628906
2022-07-22,22714.978516
2022-07-23,22465.478516
2022-07-24,22609.164063
2022-07-25,21361.701172
2022-07-26,21239.753906
2022-07-27,22930.548828
2022-07-28,23843.886719
2022-07-29,23804.632813
2022-07-30,23656.207031
2022-07-31,23336.896484
2022-08-01,23314.199219
2022-08-02,22978.117188
2022-08-03,22846.507813
2022-08-04,22630.957031
2022-08-05,23289.314453
2022-08-06,22961.279297
2022-08-07,23175.890625
2022-08-08,23809.486328
2022-08-09,23164.318359
2022-08-10,23947.642578
2022-08-11,23957.529297
2022-08-12,24402.818359
2022-08-13,24424.068359
2022-08-14,24319.333984
2022-08-15,24136.972656
2022-08-16,23883.291016
2022-08-17,23335.998047
2022-08-18,23212.738281
2022-08-19,20877.552734
2022-08-20,21166.060547
2022-08-21,21534.121094
2022-08-22,21398.908203
2022-08-23,21528.087891
2022-08-24,21395.019531
2022-08-25,21600.904297
2022-08-26,20260.019531
2022-08-27,20041.738281
2022-08-28,19616.814453
2022-08-29,20297.994141
2022-08-30,19796.808594
2022-08-31,20049.763672
2022-09-01,20127.140625
2022-09-02,19969.771484
2022-09-03,19832.087891
2022-09-04,19986.712891
2022-09-05,19812.371094
2022-09-06,18837.667969
2022-09-07,19290.324219
2022-09-08,19329.833984
2022-09-09,21381.152344
2022-09-10,21680.539063
2022-09-11,21769.255859
2022-09-12,22370.449219
2022-09-13,20296.707031
2022-09-14,20241.089844
2022-09-15,19701.210938
2022-09-16,19772.583984
2022-09-17,20127.576172
2022-09-18,19419.505859
2022-09-19,19544.128906
2022-09-20,18890.789063
2022-09-21,18547.400391
2022-09-22,19413.550781
2022-09-23,19297.638672
2022-09-24,18937.011719
2022-09-25,18802.097656
2022-09-26,19222.671875
2022-09-27,19110.546875
2022-09-28,19426.720703
2022-09-29,19573.050781
2022-09-30,19431.789063
2022-10-01,19312.095703
2022-10-02,19044.107422
2022-10-03,19623.580078
2022-10-04,20336.84375
2022-10-05,20160.716797
2022-10-06,19955.443359
2022-10-07,19546.849609
2022-10-08,19416.568359
2022-10-09,19446.425781
2022-10-10,19141.484375
2022-10-11,19051.417969
2022-10-12,19157.445313
2022-10-13,19382.904297
2022-10-14,19185.65625
2022-10-15,19067.634766
2022-10-16,19268.09375
2022-10-17,19550.757813
2022-10-18,19334.416016
2022-10-19,19139.535156
2022-10-20,19053.740234
2022-10-21,19172.46875
2022-10-22,19208.189453
2022-10-23,19567.007813
2022-10-24,19345.572266
2022-10-25,20095.857422
2022-10-26,20770.441406
2022-10-27,20285.835938
2022-10-28,20595.351563
2022-10-29,20818.476563
2022-10-30,20635.603516
2022-10-31,20495.773438
2022-11-01,20485.273438
2022-11-02,20159.503906
2022-11-03,20209.988281
2022-11-04,21147.230469
2022-11-05,21282.691406
2022-11-06,20926.486328
2022-11-07,20602.816406
2022-11-08,18541.271484
2022-11-09,15880.780273
2022-11-10,17586.771484
2022-11-11,17034.292969
2022-11-12,16799.185547
2022-11-13,16353.365234
2022-11-14,16618.199219
2022-11-15,16884.613281
2022-11-16,16669.439453
2022-11-17,16687.517578
2022-11-18,16697.777344
2022-11-19,16711.546875
2022-11-20,16291.832031
2022-11-21,15787.28418
2022-11-22,16189.769531
2022-11-23,16610.707031
2022-11-24,16604.464844
2022-11-25,16521.841797
2022-11-26,16464.28125
2022-11-27,16444.626953
2022-11-28,16217.322266
2022-11-29,16444.982422
2022-11-30,17168.566406
2022-12-01,16967.132813
2022-12-02,17088.660156
2022-12-03,16908.236328
2022-12-04,17130.486328
2022-12-05,16974.826172
2022-12-06,17089.503906
2022-12-07,16848.126953
2022-12-08,17233.474609
2022-12-09,17133.152344
2022-12-10,17128.724609
2022-12-11,17104.193359
2022-12-12,17206.4375
2022-12-13,17781.318359
2022-12-14,17815.650391
2022-12-15,17364.865234
2022-12-16,16647.484375
2022-12-17,16795.091797
2022-12-18,16757.976563
2022-12-19,16439.679688
2022-12-20,16906.304688
2022-12-21,16817.535156
2022-12-22,16830.341797
2022-12-23,16796.953125
2022-12-24,16847.755859
2022-12-25,16841.986328
2022-12-26,16919.804688
2022-12-27,16717.173828
2022-12-28,16552.572266
2022-12-29,16642.341797
2022-12-30,16602.585938
2022-12-31,16547.496094
2023-01-01,16625.080078
2023-01-02,16688.470703
2023-01-03,16679.857422
2023-01-04,16863.238281
2023-01-05,16836.736328
2023-01-06,16951.96875
2023-01-07,16955.078125
2023-01-08,17091.144531
2023-01-09,17196.554688
2023-01-10,17446.292969
2023-01-11,17934.896484
2023-01-12,18869.587891
2023-01-13,19909.574219
2023-01-14,20976.298828
2023-01-15,20880.798828
2023-01-16,21169.632813
2023-01-17,21161.519531
2023-01-18,20688.78125
2023-01-19,21086.792969
2023-01-20,22676.552734
2023-01-21,22777.625
2023-01-22,22720.416016
2023-01-23,22934.431641
2023-01-24,22636.46875
2023-01-25,23117.859375
2023-01-26,23032.777344
2023-01-27,23078.728516
2023-01-28,23031.089844
2023-01-29,23774.566406
2023-01-30,22840.138672
2023-01-31,23139.283203
2023-02-01,23723.769531
2023-02-02,23471.871094
2023-02-03,23449.322266
2023-02-04,23331.847656
2023-02-05,22955.666016
2023-02-06,22760.109375
2023-02-07,23264.291016
2023-02-08,22939.398438
2023-02-09,21819.039063
2023-02-10,21651.183594
2023-02-11,21870.875
2023-02-12,21788.203125
2023-02-13,21808.101563
2023-02-14,22220.804688
2023-02-15,24307.841797
2023-02-16,23623.474609
2023-02-17,24565.601563
2023-02-18,24641.277344
2023-02-19,24327.642578
2023-02-20,24829.148438
2023-02-21,24436.353516
2023-02-22,24188.84375
2023-02-23,23947.492188
2023-02-24,23198.126953
2023-02-25,23175.375
2023-02-26,23561.212891
2023-02-27,23522.871094
2023-02-28,23147.353516
2023-03-01,23646.550781
2023-03-02,23475.466797
2023-03-03,22362.679688
2023-03-04,22353.349609
2023-03-05,22435.513672
2023-03-06,22429.757813
2023-03-07,22219.769531
2023-03-08,21718.080078
2023-03-09,20363.021484
2023-03-10,20187.244141
2023-03-11,20632.410156
2023-03-12,22163.949219
2023-03-13,24197.533203
2023-03-14,24746.074219
2023-03-15,24375.960938
2023-03-16,25052.789063
2023-03-17,27423.929688
2023-03-18,26965.878906
2023-03-19,28038.675781
2023-03-20,27767.236328
2023-03-21,28175.816406
2023-03-22,27307.4375
2023-03-23,28333.972656
2023-03-24,27493.285156
2023-03-25,27494.707031
2023-03-26,27994.330078
2023-03-27,27139.888672
2023-03-28,27268.130859
2023-03-29,28348.441406
2023-03-30,28033.5625
2023-03-31,28478.484375
2023-04-01,28411.035156
2023-04-02,28199.308594
2023-04-03,27790.220703
2023-04-04,28168.089844
2023-04-05,28177.984375
2023-04-06,28044.140625
2023-04-07,27925.859375
2023-04-08,27947.794922
2023-04-09,28333.050781
2023-04-10,29652.980469
2023-04-11,30235.058594
2023-04-12,30139.052734
2023-04-13,30399.066406
2023-04-14,30485.699219
2023-04-15,30318.496094
2023-04-16,30315.355469
2023-04-17,29445.044922
2023-04-18,30397.552734
2023-04-19,28822.679688
2023-04-20,28245.988281
2023-04-21,27276.910156
2023-04-22,27817.5
2023-04-23,27591.384766
2023-04-24,27525.339844
2023-04-25,28307.597656
2023-04-26,28422.701172
2023-04-27,29473.787109
2023-04-28,29340.261719
2023-04-29,29248.488281
2023-04-30,29268.806641
2023-05-01,28091.568359
2023-05-02,28680.537109
2023-05-03,29006.308594
2023-05-04,28847.710938
2023-05-05,29534.384766
2023-05-06,28904.623047
2023-05-07,28454.978516
2023-05-08,27694.273438
2023-05-09,27658.775391
2023-05-10,27621.755859
2023-05-11,27000.789063
2023-05-12,26804.990234
2023-05-13,26784.078125
2023-05-14,26930.638672
2023-05-15,27192.693359
2023-05-16,27036.650391
2023-05-17,27398.802734
2023-05-18,26832.208984
2023-05-19,26890.128906
2023-05-20,27129.585938
2023-05-21,26753.826172
2023-05-22,26851.277344
2023-05-23,27225.726563
2023-05-24,26334.818359
2023-05-25,26476.207031
2023-05-26,26719.291016
2023-05-27,26868.353516
2023-05-28,28085.646484
2023-05-29,27745.884766
2023-05-30,27702.349609
2023-05-31,27219.658203
2023-06-01,26819.972656
2023-06-02,27249.589844
2023-06-03,27075.128906
2023-06-04,27119.066406
2023-06-05,25760.097656
2023-06-06,27238.783203
2023-06-07,26345.998047
2023-06-08,26508.216797
2023-06-09,26480.375
2023-06-10,25851.240234
2023-06-11,25940.167969
2023-06-12,25902.5
2023-06-13,25918.728516
2023-06-14,25124.675781
2023-06-15,25576.394531
2023-06-16,26327.462891
2023-06-17,26510.675781
2023-06-18,26336.212891
2023-06-19,26851.029297
2023-06-20,28327.488281
2023-06-21,30027.296875
2023-06-22,29912.28125
2023-06-23,30695.46875
2023-06-24,30548.695313
2023-06-25,30480.261719
2023-06-26,30271.130859
2023-06-27,30688.164063
2023-06-28,30086.246094
2023-06-29,30445.351563
2023-06-30,30477.251953
2023-07-01,30590.078125
2023-07-02,30620.769531
2023-07-03,31156.439453
2023-07-04,30777.582031
2023-07-05,30514.166016
2023-07-06,29909.337891
2023-07-07,30342.265625
2023-07-08,30292.541016
2023-07-09,30171.234375
2023-07-10,30414.470703
2023-07-11,30620.951172
2023-07-12,30391.646484
2023-07-13,31476.048828
2023-07-14,30334.068359
2023-07-15,30295.806641
2023-07-16,30249.132813
2023-07-17,30145.888672
2023-07-18,29856.5625
2023-07-19,29913.923828
2023-07-20,29792.015625
2023-07-21,29908.744141
2023-07-22,29771.802734
2023-07-23,30084.539063
2023-07-24,29176.916016
2023-07-25,29227.390625
2023-07-26,29354.972656
2023-07-27,29210.689453
2023-07-28,29319.246094
2023-07-29,29356.917969
2023-07-30,29275.308594
2023-07-31,29230.111328
2023-08-01,29675.732422
2023-08-02,29151.958984
2023-08-03,29178.679688
2023-08-04,29074.091797
2023-08-05,29042.126953
2023-08-06,29041.855469
2023-08-07,29180.578125
2023-08-08,29765.492188
2023-08-09,29561.494141
2023-08-10,29429.591797
2023-08-11,29397.714844
2023-08-12,29415.964844
2023-08-13,29282.914063
2023-08-14,29408.443359
2023-08-15,29170.347656
2023-08-16,28701.779297
2023-08-17,26664.550781
2023-08-18,26049.556641
2023-08-19,26096.205078
2023-08-20,26189.583984
2023-08-21,26124.140625
2023-08-22,26031.65625
2023-08-23,26431.640625
2023-08-24,26162.373047
2023-08-25,26047.667969
2023-08-26,26008.462891
2023-08-27,26089.693359
2023-08-28,26106.150391
2023-08-29,27727.392578
2023-08-30,27297.265625
2023-08-31,25931.472656
2023-09-01,25800.724609
2023-09-02,25868.798828
2023-09-03,25969.566406
2023-09-04,25812.416016
2023-09-05,25779.982422
2023-09-06,25753.236328
2023-09-07,26240.195313
2023-09-08,25905.654297
2023-09-09,25895.677734
2023-09-10,25832.226563
2023-09-11,25162.654297
2023-09-12,25833.34375
2023-09-13,26228.324219
2023-09-14,26539.673828
2023-09-15,26608.693359
2023-09-16,26568.28125
2023-09-17,26534.1875
2023-09-18,26754.28125
2023-09-19,27211.117188
2023-09-20,27132.007813
2023-09-21,26567.632813
2023-09-22,26579.568359
2023-09-23,26579.390625
2023-09-24,26256.826172
2023-09-25,26298.480469
2023-09-26,26217.25
2023-09-27,26352.716797
2023-09-28,27021.546875
2023-09-29,26911.720703
2023-09-30,26967.916016
2023-10-01,27983.75
2023-10-02,27530.785156
2023-10-03,27429.978516
2023-10-04,27799.394531
2023-10-05,27415.912109
2023-10-06,27946.597656
2023-10-07,27968.839844
2023-10-08,27935.089844
2023-10-09,27583.677734
2023-10-10,27391.019531
2023-10-11,26873.320313
2023-10-12,26756.798828
2023-10-13,26862.375
2023-10-14,26861.707031
2023-10-15,27159.652344
2023-10-16,28519.466797
2023-10-17,28415.748047
2023-10-18,28328.341797
2023-10-19,28719.806641
2023-10-20,29682.949219
2023-10-21,29918.412109
2023-10-22,29993.896484
2023-10-23,33086.234375
2023-10-24,33901.527344
2023-10-25,34502.820313
2023-10-26,34156.648438
2023-10-27,33909.800781
2023-10-28,34089.574219
2023-10-29,34538.480469
2023-10-30,34502.363281
2023-10-31,34667.78125
2023-11-01,35437.253906
2023-11-02,34938.242188
2023-11-03,34732.324219
2023-11-04,35082.195313
2023-11-05,35049.355469
2023-11-06,35037.371094
2023-11-07,35443.5625
2023-11-08,35655.277344
2023-11-09,36693.125
2023-11-10,37313.96875
2023-11-11,37138.050781
2023-11-12,37054.519531
2023-11-13,36502.355469
2023-11-14,35537.640625
2023-11-15,37880.582031
2023-11-16,36154.769531
2023-11-17,36596.683594
2023-11-18,36585.703125
2023-11-19,37386.546875
2023-11-20,37476.957031
2023-11-21,35813.8125
2023-11-22,37432.339844
2023-11-23,37289.621094
2023-11-24,37720.28125
2023-11-25,37796.792969
2023-11-26,37479.121094
2023-11-27,37254.167969
2023-11-28,37831.085938
2023-11-29,37858.492188
2023-11-30,37712.746094
2023-12-01,38688.75
2023-12-02,39476.332031
2023-12-03,39978.390625
2023-12-04,41980.097656
2023-12-05,44080.648438
2023-12-06,43746.445313
2023-12-07,43292.664063
2023-12-08,44166.601563
2023-12-09,43725.984375
2023-12-10,43779.699219
2023-12-11,41243.832031
2023-12-12,41450.222656
2023-12-13,42890.742188
2023-12-14,43023.972656
2023-12-15,41929.757813
2023-12-16,42240.117188
2023-12-17,41364.664063
2023-12-18,42623.539063
2023-12-19,42270.527344
2023-12-20,43652.25
2023-12-21,43869.152344
2023-12-22,43997.902344
2023-12-23,43739.542969
2023-12-24,43016.117188
2023-12-25,43613.140625
2023-12-26,42520.402344
2023-12-27,43442.855469
2023-12-28,42627.855469
2023-12-29,42099.402344
2023-12-30,42156.902344
2023-12-31,42265.1875
2024-01-01,44167.332031
2024-01-02,44957.96875
2024-01-03,42848.175781
2024-01-04,44179.921875
2024-01-05,44162.691406
2024-01-06,43989.195313
2024-01-07,43943.097656
2024-01-08,46970.503906
2024-01-09,46139.730469
2024-01-10,46627.777344
2024-01-11,46368.585938
2024-01-12,42853.167969
2024-01-13,42842.382813
2024-01-14,41796.269531
2024-01-15,42511.96875
2024-01-16,43154.945313
2024-01-17,42742.652344
2024-01-18,41262.058594
2024-01-19,41618.40625
2024-01-20,41665.585938
2024-01-21,41545.785156
2024-01-22,39507.367188
2024-01-23,39845.550781
2024-01-24,40077.074219
2024-01-25,39933.808594
2024-01-26,41816.871094
2024-01-27,42120.054688
2024-01-28,42035.59375
2024-01-29,43288.246094
2024-01-30,42952.609375
2024-01-31,42582.605469
2024-02-01,43075.773438
2024-02-02,43185.859375
2024-02-03,42992.25
2024-02-04,42583.582031
2024-02-05,42658.667969
2024-02-06,43084.671875
2024-02-07,44318.222656
2024-02-08,45301.566406
2024-02-09,47147.199219
2024-02-10,47771.277344
2024-02-11,48293.917969
2024-02-12,49958.222656
2024-02-13,49742.441406
2024-02-14,51826.695313
2024-02-15,51938.554688
2024-02-16,52160.203125
2024-02-17,51662.996094
2024-02-18,52122.546875
2024-02-19,51779.144531
2024-02-20,52284.875
2024-02-21,51839.179688
2024-02-22,51304.972656
2024-02-23,50731.949219
2024-02-24,51571.101563
2024-02-25,51733.238281
2024-02-26,54522.402344
2024-02-27,57085.371094
2024-02-28,62504.789063
2024-02-29,61198.382813
2024-03-01,62440.632813
2024-03-02,62029.847656
2024-03-03,63167.371094
2024-03-04,68330.414063
2024-03-05,63801.199219
2024-03-06,66106.804688
2024-03-07,66925.484375
2024-03-08,68300.09375
2024-03-09,68498.882813
2024-03-10,69019.789063
2024-03-11,72123.90625
2024-03-12,71481.289063
2024-03-13,73083.5
2024-03-14,71396.59375
2024-03-15,69403.773438
2024-03-16,65315.117188
2024-03-17,68390.625
2024-03-18,67548.59375
2024-03-19,61912.773438
2024-03-20,67913.671875
2024-03-21,65491.390625
2024-03-22,63778.761719
2024-03-23,64062.203125
2024-03-24,67234.171875
2024-03-25,69958.8125
2024-03-26,69987.835938
2024-03-27,69455.34375
2024-03-28,70744.953125
2024-03-29,69892.828125
2024-03-30,69645.304688
2024-03-31,71333.648438
2024-04-01,69702.148438
2024-04-02,65446.972656
2024-04-03,65980.8125
2024-04-04,68508.84375
2024-04-05,67837.640625
2024-04-06,68896.109375
2024-04-07,69362.554688
2024-04-08,71631.359375
2024-04-09,69139.015625
2024-04-10,70587.882813
2024-04-11,70060.609375
2024-04-12,67195.867188
2024-04-13,63821.472656
2024-04-14,65738.726563
2024-04-15,63426.210938
2024-04-16,63811.863281
2024-04-17,61276.691406
2024-04-18,63512.753906
2024-04-19,63843.570313
2024-04-20,64994.441406
2024-04-21,64926.644531
2024-04-22,66837.679688
2024-04-23,66407.273438
2024-04-24,64276.898438
2024-04-25,64481.707031
2024-04-26,63755.320313
2024-04-27,63419.140625
2024-04-28,63113.230469
2024-04-29,63841.121094
2024-04-30,60636.855469
2024-05-01,58254.011719
2024-05-02,59123.433594
2024-05-03,62889.835938
2024-05-04,63891.472656
2024-05-05,64031.132813
2024-05-06,63161.949219
2024-05-07,62334.816406
2024-05-08,61187.941406
2024-05-09,63049.960938
2024-05-10,60792.777344
2024-05-11,60793.710938
2024-05-12,61448.394531
2024-05-13,62901.449219
2024-05-14,61552.789063
2024-05-15,66267.492188
2024-05-16,65231.582031
2024-05-17,67051.875
2024-05-18,66940.804688
2024-05-19,66278.367188
2024-05-20,71448.195313
2024-05-21,70136.53125
2024-05-22,69122.335938
2024-05-23,67929.5625
2024-05-24,68526.101563
2024-05-25,69265.945313
2024-05-26,68518.09375
2024-05-27,69394.554688
2024-05-28,68296.21875
2024-05-29,67578.09375
2024-05-30,68364.992188
2024-05-31,67491.414063
2024-06-01,67706.9375
2024-06-02,67751.601563
2024-06-03,68804.78125
2024-06-04,70567.765625
2024-06-05,71082.820313
2024-06-06,70757.164063
2024-06-07,69342.585938
2024-06-08,69305.773438
2024-06-09,69647.992188
2024-06-10,69512.28125
2024-06-11,67332.03125
2024-06-12,68241.1875
